date,open,high,low,close,adjusted_close,volume,warning
2024-08-26,197.65,199.2551,194.43,197.28,193.5841,1127154,
2024-08-27,197.15,197.9,193.8794,194.71,191.0622,876665,
2024-08-28,193.45,195.47,193.09,194.57,190.9248,698852,
2024-08-29,197.09,198.63,194.42,196.79,193.1032,1054795,
2024-08-30,194.25,195.6,192.76,195.11,191.4547,1811934,
2024-09-03,191.425,191.425,186.4,187.48,183.9677,1414110,
2024-09-04,188.36,189.25,184.23,184.28,180.8276,1098637,
2024-09-05,185.9,186.33,182.885,184.01,180.5627,1312621,
2024-09-06,183.64,185.38,178.81,179.73,176.3628,1505623,
2024-09-09,180.52,180.84,178.81,179.21,175.8526,1442854,
2024-09-10,178.83,179.21,168.92,171.49,168.2772,3135100,
2024-09-11,172.42,172.42,167.84,168.5,165.3432,2580656,
2024-09-12,169.97,177.97,167.93,170.86,167.659,2674376,
2024-09-13,171.23,174.55,171.23,172.42,169.1898,1465002,
2024-09-16,174.0,176.24,171.84,174.81,171.535,1638396,
2024-09-17,174.21,180.33,174.21,179.77,176.4021,1817504,
2024-09-18,179.51,182.9,177.88,178.12,174.783,1609932,
2024-09-19,182.4,183.88,179.33,181.63,178.2272,1175132,
2024-09-20,179.27,182.18,178.05,181.0,177.6091,7855292,
2024-09-23,182.24,186.1887,181.64,185.25,181.7794,3249324,
2024-09-24,188.0,189.12,184.19,185.43,181.9561,3046895,
2024-09-25,185.43,185.84,179.86,180.53,177.1479,1740637,
2024-09-26,176.04,177.1408,168.09,168.86,165.6965,4646784,
2024-09-27,170.55,173.25,169.37,170.63,167.4333,5079254,
2024-09-30,170.11,172.58,168.76,172.4,169.1702,2768582,
2024-10-01,170.92,178.79,169.985,177.52,174.1942,3149181,
2024-10-02,182.62,183.299,178.53,181.29,177.8936,3037904,
2024-10-03,181.87,188.82,180.88,188.3,184.7723,3018819,
2024-10-04,191.56,195.55,189.5,194.61,190.9641,3494187,
2024-10-07,195.95,200.47,195.0,199.5,195.7625,3780800,
2024-10-08,196.12,196.885,191.8301,193.77,190.1398,10794580,
2024-10-09,192.38,194.7143,190.81,193.75,190.1202,2270767,
2024-10-10,194.7,197.68,193.96,194.06,190.4244,1431602,
2024-10-11,192.66,196.0,192.45,194.96,191.3075,1366821,
2024-10-14,192.42,193.31,189.7414,190.7,187.1273,1560526,
2024-10-15,183.66,184.24,179.65,179.77,176.4021,2845436,
2024-10-16,180.22,183.62,180.22,182.46,179.0417,1916694,
2024-10-17,182.07,184.09,180.75,183.96,180.5136,1753798,
2024-10-18,183.44,184.87,181.79,183.99,180.543,1214343,
2024-10-21,185.26,186.74,182.04,182.41,178.9926,1461189,
2024-10-22,184.22,185.05,182.28,184.03,180.5823,1068034,
2024-10-23,182.34,183.25,179.96,181.12,177.7268,1415133,
2024-10-24,182.35,183.14,180.27,180.91,177.5207,1072721,
2024-10-25,182.62,184.51,181.85,184.38,180.9257,2150804,
2024-10-28,177.765,179.9,177.1201,178.19,174.8517,1788230,
2024-10-29,177.76,179.2,175.16,175.64,172.3495,1691062,
2024-10-30,176.86,178.23,175.64,176.65,173.3405,1568194,
2024-10-31,178.35,179.125,175.79,176.77,173.4583,2028679,
2024-11-01,177.4,178.86,175.081,175.81,172.5163,1946138,
2024-11-04,178.19,181.33,177.5,179.76,176.3923,1918583,
2024-11-05,174.9,178.89,173.7213,175.63,172.3397,3691119,
2024-11-06,180.0,185.79,177.0,183.62,180.18,3017307,
2024-11-07,182.46,183.21,179.41,181.59,178.188,1727305,
2024-11-08,180.6,182.185,179.23,181.88,178.4726,2579217,
2024-11-11,181.96,182.09,179.0,179.13,175.7741,2803622,
2024-11-12,180.48,182.4899,179.79,179.91,176.5395,1788191,
2024-11-13,181.0,183.62,177.5,182.24,178.8258,1469323,
2024-11-14,182.85,184.085,180.5,182.42,179.8908,1366076,
2024-11-15,182.42,183.99,176.0,176.6,174.1515,2123445,
2024-11-18,178.49,183.65,177.6,181.9,179.3781,1967827,
2024-11-19,180.62,182.7499,179.09,180.12,177.6227,1632902,
2024-11-20,180.04,182.58,180.0,181.46,178.9442,1647790,
2024-11-21,183.25,185.68,182.5,182.7,180.167,2140416,
2024-11-22,182.0,186.0738,181.5,185.29,182.7211,2188946,
2024-11-25,184.49,184.59,178.9214,179.55,177.0606,2957926,
2024-11-26,179.73,180.55,175.13,175.97,173.5303,2466844,
2024-11-27,176.52,178.8,175.9,176.19,173.7472,1490383,
2024-11-29,176.2,178.41,176.01,177.59,175.1278,820286,
2024-12-02,177.77,178.28,173.93,175.83,173.3922,1719419,
2024-12-03,178.04,178.27,174.33,175.76,173.3232,1804440,
2024-12-04,176.0,176.32,168.69,170.99,168.6193,2437858,
2024-12-05,171.45,174.13,171.45,172.68,170.2859,2157370,
2024-12-06,171.85,171.9,164.81,166.83,164.517,3105123,
2024-12-09,169.52,169.98,166.73,167.12,164.803,1775718,
2024-12-10,167.72,167.8873,162.58,163.15,160.888,2299320,
2024-12-11,164.36,164.8,162.54,163.9,161.6276,2662901,
2024-12-12,163.71,164.045,161.925,162.23,159.9808,1627914,
2024-12-13,162.61,164.0413,161.0,163.34,161.0754,1718361,
2024-12-16,162.66,162.66,158.51,158.93,156.7265,2370846,
2024-12-17,157.9,160.335,155.8,160.14,157.9197,2714376,
2024-12-18,161.02,161.74,155.97,156.08,153.916,2547221,
2024-12-19,158.6,159.34,152.83,153.06,150.9379,2963143,
2024-12-20,152.16,156.22,152.0,154.94,152.7918,7837444,
2024-12-23,154.96,156.58,153.73,156.1,153.9358,2107541,
2024-12-24,157.43,158.1,155.2,157.77,155.5826,823239,
2024-12-26,158.28,159.59,156.7,158.03,155.839,1163773,
2024-12-27,157.87,159.55,156.77,158.34,156.1447,1723550,
2024-12-30,158.51,161.9469,157.3601,160.98,158.7481,2087054,
2024-12-31,160.99,164.26,160.689,163.83,161.5586,2491860,
2025-01-02,166.15,168.2234,165.2,166.78,164.4677,1788920,
2025-01-03,168.35,171.93,167.6801,170.96,168.5897,2016764,
2025-01-06,171.775,175.08,168.82,169.64,167.288,2121355,
2025-01-07,170.24,173.28,169.25,172.42,170.0295,2127628,
2025-01-08,171.55,173.0,169.47,170.99,168.6193,1665969,
2025-01-10,174.89,177.26,171.7,174.77,172.3469,2725496,
2025-01-13,176.07,180.09,175.71,177.61,175.1475,3038513,
2025-01-14,177.0,178.8734,175.685,177.68,175.2166,1734373,
2025-01-15,178.49,180.25,177.68,179.56,177.0705,1669856,
2025-01-16,178.62,180.17,177.65,179.12,176.6366,1377846,
2025-01-17,180.36,180.9084,178.53,180.18,177.6819,1812047,
2025-01-21,178.44,178.73,175.77,176.95,174.4967,2151539,
2025-01-22,176.23,179.6484,174.97,177.59,175.1278,1608631,
2025-01-23,179.08,180.29,175.832,176.63,174.1811,1888683,
2025-01-24,177.16,177.694,172.51,173.26,170.8578,1940401,
2025-01-27,173.66,175.6899,170.21,171.6,169.2209,1773148,
2025-01-28,171.45,173.46,167.16,169.25,166.9034,1731472,
2025-01-29,168.99,171.58,167.72,170.86,168.4911,1316335,
2025-01-30,172.32,173.015,169.44,170.41,168.0474,1284486,
2025-01-31,169.53,169.87,163.94,164.36,162.0812,2917910,
2025-02-03,165.18,165.9815,161.59,164.48,162.1996,2217691,
2025-02-04,163.84,167.59,160.57,166.3,163.9943,1991656,
2025-02-05,165.9,165.9,161.515,164.76,162.4757,1985523,
2025-02-06,166.24,166.405,158.99,160.03,157.8113,2122271,
2025-02-07,160.66,161.0,157.9,158.13,155.9376,1974276,
2025-02-10,159.69,161.75,159.325,161.66,159.4187,1697545,
2025-02-11,162.9,164.64,161.7,162.01,159.7638,1722415,
2025-02-12,161.19,161.31,155.14,155.46,153.3046,2391444,
2025-02-13,155.46,157.15,154.29,156.17,154.0048,2256918,
2025-02-14,156.88,160.58,153.26,156.99,154.8134,3074005,
2025-02-18,161.19,161.59,154.38,156.76,154.5866,2500232,
2025-02-19,158.83,162.39,158.52,160.26,158.0381,2086288,
2025-02-20,160.3,162.84,159.46,162.09,159.8427,2352500,
2025-02-21,160.89,161.48,155.59,156.12,153.9555,3936423,
2025-02-24,156.12,156.8,155.03,155.23,153.0778,3883428,
2025-02-25,157.21,161.47,151.69,151.92,149.8137,4696081,
2025-02-26,151.83,154.0,151.0,152.43,150.3166,3302171,
2025-02-27,155.62,156.98,151.74,155.59,153.4328,3137217,
2025-02-28,155.01,159.41,152.61,158.96,156.7561,3361366,
2025-03-03,159.96,160.44,147.7,148.0,145.9481,3495001,
2025-03-04,145.99,147.53,140.81,145.04,143.0291,5029933,
2025-03-05,143.42,143.76,139.57,142.7,140.7215,3759226,
2025-03-06,141.13,142.44,138.9396,139.9,138.934,3351736,
2025-03-07,140.8,144.15,139.51,140.11,139.1425,2814035,
2025-03-10,139.75,141.94,137.09,140.58,139.6093,3438433,
2025-03-11,141.87,146.0,141.25,144.65,143.6512,2319291,
2025-03-12,144.47,148.36,143.25,146.55,145.5381,2410995,
2025-03-13,145.31,146.91,142.6,145.8,144.7932,2641928,
2025-03-14,146.52,151.02,145.22,150.2,149.1629,2738976,
2025-03-17,150.8,153.98,150.25,153.03,151.9733,1979878,
2025-03-18,153.99,155.02,152.1179,155.0,153.9297,2352915,
2025-03-19,155.33,158.57,155.2,157.6,156.5118,2974529,
2025-03-20,156.83,159.25,155.955,158.48,157.3857,2048859,
2025-03-21,156.8,158.73,156.16,158.5,157.4055,7798483,
2025-03-24,158.85,161.44,158.55,161.01,159.8982,2042539,
2025-03-25,162.0,163.26,160.57,161.6,160.4841,2324125,
2025-03-26,162.835,165.13,162.34,163.09,161.9638,2373987,
2025-03-27,162.64,163.21,159.64,160.23,159.1236,1468078,
2025-03-28,159.93,160.96,155.85,157.54,156.4522,1635775,
2025-03-31,157.63,161.6,156.8,159.88,158.776,2068991,
2025-04-01,160.24,161.14,157.85,160.87,159.7592,1456131,
2025-04-02,159.04,161.775,158.26,161.49,160.3749,1394949,
2025-04-03,151.055,153.02,141.105,141.28,140.3044,5414228,
2025-04-04,134.05,135.821,123.15,123.37,122.5181,5425104,
2025-04-07,120.855,129.25,117.03,124.53,123.6701,5480192,
2025-04-08,129.25,129.65,117.41,119.25,118.4266,3368679,
2025-04-09,115.825,137.35,114.0,134.93,133.9983,5370818,
2025-04-10,129.25,130.025,119.65,123.16,122.3096,4367649,
2025-04-11,123.09,129.03,121.03,129.01,128.1192,3928692,
2025-04-14,131.805,132.96,125.87,127.64,126.7586,2523736,
2025-04-15,126.69,130.0191,126.69,127.14,126.2621,1690735,
2025-04-16,127.73,132.58,127.71,130.22,129.3208,2047402,
2025-04-17,132.58,139.2247,132.58,137.64,136.6896,3667402,
2025-04-21,134.18,134.35,130.325,132.35,131.4361,2180288,
2025-04-22,135.115,137.9699,134.38,136.54,135.5972,1731904,
2025-04-23,137.79,140.0,134.3901,135.54,134.6041,2130424,
2025-04-24,136.94,137.81,135.11,136.16,135.2198,2054466,
2025-04-25,135.11,137.25,134.85,136.76,135.8157,1608658,
2025-04-28,136.41,138.6,136.24,137.82,136.8683,1664772,
2025-04-29,137.81,138.005,135.3443,136.65,135.7064,1665530,
2025-04-30,134.44,134.6,130.51,132.01,131.0985,1980001,
2025-05-01,131.31,136.4,130.9,134.83,133.899,2158108,
2025-05-02,136.56,137.85,133.825,136.81,135.8653,2367967,
2025-05-05,134.0,135.06,132.05,133.08,132.1611,2865786,
2025-05-06,133.9,137.0,131.32,131.98,131.0687,3776111,
2025-05-07,132.7699,132.8899,127.75,129.57,128.6753,2549974,
2025-05-08,130.48,137.33,130.48,136.18,135.2397,2554974,
2025-05-09,138.0,139.35,136.65,137.89,136.9379,1944506,
2025-05-12,144.84,147.75,142.07,142.92,141.9331,2264700,
2025-05-13,143.61,147.69,142.9,146.17,145.1607,2010200,
2025-05-14,144.53,145.95,143.98,144.82,143.82,1621500,
2025-05-15,140.19,142.02,138.52,141.95,141.95,2596100,
2025-05-16,142.77,142.77,139.22,141.13,141.13,2291900,
2025-05-19,139.93,140.24,137.62,139.35,139.35,1476400,
2025-05-20,139.18,139.82,137.44,138.35,138.35,1104900,
2025-05-21,138.35,138.67,136.12,136.31,136.31,1650200,
2025-05-22,134.76,136.86,132.2,136.29,136.29,1928900,
2025-05-23,134.31,136.62,133.75,135.86,135.86,1766200,Data is limited by one year as you have free subscription
