date,open,high,low,close,adjusted_close,volume,warning
2024-08-01,106.65,110.68,106.33,110.15,108.5531,9069200,
2024-08-02,110.18,112.04,108.4,111.31,109.6963,9885700,
2024-08-05,111.34,112.0,108.37,108.63,107.0552,7121400,
2024-08-06,108.95,110.64,108.63,109.5,107.9126,5634800,
2024-08-07,109.61,112.35,109.4,109.94,108.3462,6365100,
2024-08-08,109.95,111.22,109.22,109.76,108.1688,5476600,
2024-08-09,109.28,109.28,107.69,108.71,107.134,5435000,
2024-08-12,108.4,108.4,107.11,107.8,106.2372,4795900,
2024-08-13,107.8,108.56,107.6,108.24,106.6708,4920400,
2024-08-14,108.07,110.18,107.71,109.89,108.2969,5822900,
2024-08-15,110.47,111.33,109.76,110.94,109.3317,7458500,
2024-08-16,111.36,111.6,110.57,111.0,109.3908,4643300,
2024-08-19,111.0,112.25,110.84,111.9,110.2778,3495800,
2024-08-20,111.82,112.09,110.33,110.77,109.1642,5822400,
2024-08-21,110.97,111.45,110.68,111.39,109.7752,4081400,
2024-08-22,111.79,112.15,111.05,112.1,110.4749,3690400,
2024-08-23,112.4,112.78,111.89,112.69,111.0563,4511600,
2024-08-26,112.74,113.26,112.06,112.7,111.0662,3212700,
2024-08-27,113.06,113.17,112.14,113.1,111.4604,2705300,
2024-08-28,113.1,113.42,112.37,112.9,111.2633,3836700,
2024-08-29,113.3,113.5,112.52,112.76,111.1253,3375800,
2024-08-30,113.0,113.47,111.89,113.27,111.6279,4320100,
2024-09-03,113.36,114.83,113.36,114.66,112.9978,4436900,
2024-09-04,114.69,115.59,113.57,114.4,112.7415,3659200,
2024-09-05,114.26,114.48,112.52,113.1,111.4604,2928000,
2024-09-06,113.63,114.34,113.01,113.86,112.2094,3802200,
2024-09-09,114.46,116.73,114.32,116.43,114.7421,5101000,
2024-09-10,116.15,117.25,115.43,117.11,115.4122,4963700,
2024-09-11,116.39,116.72,114.72,116.6,114.9096,6535600,
2024-09-12,116.5,117.31,115.59,116.83,115.1363,4349300,
2024-09-13,116.02,117.05,115.94,116.4,114.7125,3350100,
2024-09-16,117.0,117.68,116.42,117.63,115.9247,3637100,
2024-09-17,117.8,118.54,117.26,118.13,116.4175,4982500,
2024-09-18,117.5,117.5,114.52,114.88,113.2146,5990200,
2024-09-19,115.49,115.66,113.25,114.15,112.4952,8144100,
2024-09-20,113.75,114.16,113.2,113.7,112.0517,8403400,
2024-09-23,113.79,114.9,112.96,114.81,113.1456,5005200,
2024-09-24,114.21,114.41,113.18,113.34,111.6969,5029800,
2024-09-25,113.82,114.19,111.85,112.61,110.9775,5159100,
2024-09-26,112.31,112.93,112.1,112.73,111.0957,3508700,
2024-09-27,112.93,113.38,112.32,112.43,110.8001,3566400,
2024-09-30,112.57,114.09,112.1,114.01,112.3572,5035600,
2024-10-01,114.21,114.22,112.8,113.56,111.9137,4264000,
2024-10-02,113.38,113.79,112.03,113.64,111.9926,3454000,
2024-10-03,113.51,113.51,111.79,112.23,110.603,3472100,
2024-10-04,112.13,112.75,111.68,112.64,111.007,4366300,
2024-10-07,112.3,113.61,111.8,113.36,111.7166,6912900,
2024-10-08,113.75,115.3,113.75,114.63,112.9682,4341500,
2024-10-09,114.98,116.27,114.56,115.95,114.2691,4256900,
2024-10-10,116.22,116.85,115.45,115.62,113.9438,4068300,
2024-10-11,116.21,117.28,115.95,116.12,114.4366,3471300,
2024-10-14,116.26,117.58,115.98,117.25,115.5502,3674100,
2024-10-15,116.75,118.36,115.81,116.05,114.9119,6544900,
2024-10-16,118.01,119.52,116.64,117.82,116.6645,7356200,
2024-10-17,118.71,118.76,117.19,117.89,116.7338,5046900,
2024-10-18,117.9,119.85,117.67,119.39,118.2191,6741800,
2024-10-21,118.89,118.92,116.6,116.99,115.8427,8303300,
2024-10-22,116.87,117.2,115.84,116.12,114.9812,5360000,
2024-10-23,116.16,117.15,115.93,117.01,115.8625,3655600,
2024-10-24,117.21,117.41,116.21,116.54,115.3971,3768000,
2024-10-25,116.15,116.39,113.2,114.22,113.0998,5989600,
2024-10-28,114.77,114.83,113.55,114.07,112.9513,4104700,
2024-10-29,114.14,114.74,113.35,113.4,112.2879,4543600,
2024-10-30,112.64,114.74,112.5,114.45,113.3276,5188000,
2024-10-31,113.57,114.47,113.27,113.37,112.2582,5323200,
2024-11-01,119.75,119.92,117.09,118.6,117.4369,10149300,
2024-11-04,119.6,120.57,117.48,117.65,116.4962,5604000,
2024-11-05,117.59,118.25,116.33,117.73,116.5754,4059200,
2024-11-06,121.0,121.0,115.5,116.8,115.6545,5256100,
2024-11-07,117.49,117.49,114.54,115.3,114.1692,5519000,
2024-11-08,115.33,117.25,114.69,116.59,115.4466,5685700,
2024-11-11,116.94,117.84,116.33,116.8,115.6545,5301100,
2024-11-12,116.68,117.3,116.42,116.44,115.2981,4598900,
2024-11-13,116.08,116.81,115.55,115.74,114.6049,4760800,
2024-11-14,115.98,116.09,114.93,115.03,113.9019,3812300,
2024-11-15,114.87,116.35,114.43,115.9,114.7634,6898600,
2024-11-18,115.58,117.94,115.51,117.36,116.209,6086500,
2024-11-19,116.54,117.55,115.45,117.13,115.9813,4542800,
2024-11-20,116.69,116.77,115.53,115.93,114.7931,5624400,
2024-11-21,115.68,117.64,115.14,117.26,116.11,5561900,
2024-11-22,117.22,118.0,116.38,117.76,116.6051,5349500,
2024-11-25,118.28,118.65,117.58,118.13,116.9715,6879000,
2024-11-26,118.64,119.0,117.01,117.96,116.8032,4056800,
2024-11-27,118.35,120.53,118.1,118.95,117.7835,3510300,
2024-11-29,118.71,119.19,117.86,118.77,117.6052,2523200,
2024-12-02,118.75,118.81,116.59,116.81,115.6644,5338900,
2024-12-03,117.1,117.44,116.07,116.29,115.1495,4794900,
2024-12-04,117.01,117.01,115.29,115.97,114.8327,3557100,
2024-12-05,115.26,116.29,114.89,115.59,114.4564,3269800,
2024-12-06,115.13,116.2,115.1,115.6,114.4663,5300300,
2024-12-09,115.67,115.87,113.85,114.9,113.7732,4868000,
2024-12-10,115.08,116.39,114.27,115.5,114.3673,4072100,
2024-12-11,115.31,115.59,114.01,114.14,113.0206,4747700,
2024-12-12,114.4,114.78,113.3,113.86,112.7434,3764700,
2024-12-13,113.85,114.29,112.14,113.38,112.2681,4550500,
2024-12-16,112.7,113.65,112.39,112.62,111.5155,5047200,
2024-12-17,112.21,113.84,112.2,113.29,112.179,5805600,
2024-12-18,113.03,114.15,111.85,111.93,110.8323,6454600,
2024-12-19,111.54,113.3,111.28,112.42,111.3175,7738700,
2024-12-20,112.64,115.11,112.52,114.23,113.1097,12311900,
2024-12-23,114.0,114.51,112.96,114.31,113.189,4028200,
2024-12-24,114.14,114.83,113.59,114.76,113.6345,1480000,
2024-12-26,114.2,115.81,113.82,115.27,114.1395,2960500,
2024-12-27,115.01,115.95,114.51,114.99,113.8623,2829500,
2024-12-30,114.13,114.64,112.52,112.8,111.6938,3475800,
2024-12-31,113.06,113.78,112.55,113.11,112.0007,3519900,
2025-01-02,113.69,113.96,112.76,113.44,112.3275,3569100,
2025-01-03,113.94,114.23,113.28,113.83,112.7137,4416700,
2025-01-06,113.51,114.26,112.79,113.04,111.9314,6037200,
2025-01-07,113.37,114.69,113.17,113.4,112.2879,5300100,
2025-01-08,113.54,114.31,112.26,114.25,113.1295,4455800,
2025-01-10,113.77,113.84,111.79,112.31,111.2086,5108700,
2025-01-13,112.6,113.39,111.98,113.19,112.0799,4409700,
2025-01-14,113.56,113.81,112.29,113.02,111.9116,3972400,
2025-01-15,112.15,112.76,110.86,111.1,110.5877,6543700,
2025-01-16,111.02,113.95,111.02,113.91,113.3848,5598700,
2025-01-17,113.62,114.79,113.39,113.48,112.9568,6459800,
2025-01-21,114.25,116.9,114.14,116.79,116.2515,8486300,
2025-01-22,114.13,119.94,113.5,117.78,117.2369,13200700,
2025-01-23,118.13,123.23,117.78,123.22,122.6519,13089400,
2025-01-24,122.59,125.67,122.18,125.03,124.4535,9960200,
2025-01-27,126.73,129.76,125.47,129.43,128.8332,11845100,
2025-01-28,129.75,129.85,126.67,127.39,126.8026,11948500,
2025-01-29,128.16,129.3,127.63,127.86,127.2705,7609800,
2025-01-30,127.99,129.19,127.19,128.81,128.2161,6340400,
2025-01-31,128.37,128.76,127.68,127.93,127.3401,7129400,
2025-02-03,126.65,128.95,126.01,128.45,127.8577,5720600,
2025-02-04,126.44,129.2,126.0,129.1,128.5047,6957400,
2025-02-05,129.43,132.5,128.95,132.06,131.4511,8680100,
2025-02-06,131.8,131.9,128.14,128.22,127.6288,6469200,
2025-02-07,128.07,129.49,128.07,129.07,128.4749,6455200,
2025-02-10,129.07,131.43,128.6,131.31,130.7046,5503600,
2025-02-11,131.2,132.05,130.47,131.44,130.834,5314100,
2025-02-12,130.49,130.8,129.24,130.49,129.8883,4703700,
2025-02-13,130.93,132.04,130.55,131.79,131.1823,4168400,
2025-02-14,132.32,132.65,130.52,130.61,130.0078,3733900,
2025-02-18,129.76,130.82,128.25,130.18,129.5798,5116200,
2025-02-19,130.26,132.26,130.0,132.13,131.5208,3806800,
2025-02-20,131.73,133.28,131.35,133.17,132.556,5046900,
2025-02-21,132.41,135.41,132.41,134.92,134.2979,7160100,
2025-02-24,134.49,136.59,134.3,134.95,134.3278,5947200,
2025-02-25,135.38,136.45,134.36,135.82,135.1938,6385700,
2025-02-26,135.15,136.31,134.27,135.96,135.3331,5388000,
2025-02-27,135.72,136.99,135.22,135.87,135.2435,4890700,
2025-02-28,136.4,138.37,134.75,138.01,137.3737,8756100,
2025-03-03,138.17,140.84,138.01,140.22,139.5735,7589800,
2025-03-04,141.0,141.23,137.53,137.58,136.9456,8356300,
2025-03-05,136.9,138.5,136.04,137.71,137.075,8156700,
2025-03-06,137.06,137.72,133.46,135.08,134.4572,9184200,
2025-03-07,134.51,137.48,133.96,137.14,136.5077,8254800,
2025-03-10,136.43,139.15,136.43,137.36,136.7267,7028000,
2025-03-11,137.06,137.06,132.31,132.66,132.0483,9313500,
2025-03-12,132.29,132.61,129.44,130.28,129.6793,6771000,
2025-03-13,130.28,130.85,129.0,129.89,129.2911,9012900,
2025-03-14,125.0,128.49,124.5,126.71,126.1258,9537900,
2025-03-17,126.72,127.87,126.2,127.64,127.0515,6662800,
2025-03-18,127.95,128.62,124.9,126.3,125.7177,7959600,
2025-03-19,126.33,127.78,125.78,127.42,126.8325,5098500,
2025-03-20,127.33,127.76,126.38,126.78,126.1954,5158500,
2025-03-21,126.33,126.81,125.49,126.34,125.7575,8857100,
2025-03-24,127.21,127.84,126.6,127.21,126.6235,5283000,
2025-03-25,127.68,128.79,124.5,125.6,125.0209,6726800,
2025-03-26,125.74,127.34,125.13,126.61,126.0262,6053700,
2025-03-27,127.17,131.93,126.66,131.35,130.7444,8441400,
2025-03-28,131.26,133.46,130.75,130.82,130.2168,6708300,
2025-03-31,130.81,133.2,130.64,132.65,132.0384,9669600,
2025-04-01,132.48,132.63,131.08,131.69,131.0828,4228800,
2025-04-02,130.64,132.13,129.76,131.93,131.3217,4236200,
2025-04-03,131.91,133.64,131.48,131.63,131.0231,6239200,
2025-04-04,131.23,132.4,124.0,124.44,123.8662,10776900,
2025-04-07,122.29,126.5,120.47,124.86,124.2843,10371300,
2025-04-08,127.07,127.96,122.06,123.95,123.3785,9880100,
2025-04-09,121.63,127.76,120.85,127.04,126.4542,10179200,
2025-04-10,126.0,126.82,122.02,124.5,123.926,11089400,
2025-04-11,126.06,128.52,124.04,126.88,126.295,7357000,
2025-04-14,127.0,128.5,126.84,127.96,127.37,6988500,
2025-04-15,127.62,128.49,125.6,126.22,126.22,8639400,
2025-04-16,129.7,134.16,129.01,129.7,129.7,13483200,
2025-04-17,130.38,132.71,129.66,130.98,130.98,10460000,
2025-04-21,130.97,131.96,128.51,129.89,129.89,6046700,
2025-04-22,129.93,132.03,129.93,131.73,131.73,5837100,
2025-04-23,132.21,132.89,127.13,129.84,129.84,8777100,
2025-04-24,130.02,130.2,128.03,129.38,129.38,6595500,
2025-04-25,129.27,129.53,127.24,128.85,128.85,4849100,
2025-04-28,129.33,130.12,128.52,129.53,129.53,3843300,
2025-04-29,128.89,131.27,128.8,130.5,130.5,4315300,
2025-04-30,130.92,131.27,128.68,130.75,130.75,8510500,
2025-05-01,129.5,131.63,128.0,130.88,130.88,6769100,
2025-05-02,131.91,136.8,131.33,132.82,132.82,9801400,
2025-05-05,132.89,133.06,131.45,132.6,132.6,5752000,
2025-05-06,131.95,133.6,130.7,133.06,133.06,6290500,
2025-05-07,133.5,134.43,132.43,133.95,133.95,4924900,
2025-05-08,133.26,135.22,133.08,134.0,134.0,5994500,
2025-05-09,133.98,134.97,133.19,133.24,133.24,4976100,
2025-05-12,131.79,133.66,130.1,131.99,131.99,5958300,
2025-05-13,131.75,131.75,128.92,129.05,129.05,6344700,
2025-05-14,129.3,130.14,128.19,128.56,128.56,5266900,
2025-05-15,128.85,133.43,128.85,133.35,133.35,8406400,
2025-05-16,133.15,135.29,132.77,134.8,134.8,7128700,
2025-05-19,135.0,135.69,134.53,135.55,135.55,8012800,
2025-05-20,135.0,135.83,134.54,135.2,135.2,6455300,
2025-05-21,135.1,136.17,133.02,133.05,133.05,7209100,
2025-05-22,132.46,132.88,131.17,131.5,131.5,6277100,
2025-05-23,131.68,132.17,130.43,131.3,131.3,6145000,Data is limited by one year as you have free subscription
