date,open,high,low,close,adjusted_close,volume,warning
2024-07-22,330.72,332.82,329.72,331.51,327.1466,3419300,
2024-07-23,331.43,332.2,327.97,330.33,325.9822,1994000,
2024-07-24,329.38,332.54,328.14,328.68,324.3539,3286500,
2024-07-25,325.59,335.69,323.34,330.12,325.7749,2764500,
2024-07-26,325.92,329.81,325.21,328.46,324.1368,2438200,
2024-07-29,328.66,328.98,323.87,326.2,321.9065,1629200,
2024-07-30,327.49,330.45,326.95,329.2,324.867,1985400,
2024-07-31,331.64,333.93,329.04,330.62,326.2683,2606300,
2024-08-01,333.88,338.92,326.42,328.08,323.7618,2538100,
2024-08-02,324.99,326.68,320.35,323.15,318.8967,2682700,
2024-08-05,311.61,317.87,310.23,313.74,309.6105,3186500,
2024-08-06,317.0,322.66,315.72,318.68,314.4855,2284200,
2024-08-07,319.95,325.74,317.93,318.02,313.8342,2327700,
2024-08-08,315.3,319.51,314.47,315.88,311.7224,2213700,
2024-08-09,316.2,317.32,313.22,315.83,311.673,1851300,
2024-08-12,315.47,317.47,312.74,313.96,309.8276,2276500,
2024-08-13,316.11,320.18,315.13,319.33,315.1269,2269600,
2024-08-14,320.0,322.07,318.02,319.83,315.6204,1404600,
2024-08-15,322.28,325.21,321.94,325.13,320.8506,2271600,
2024-08-16,324.91,327.71,323.27,326.92,322.617,2292800,
2024-08-19,327.56,330.43,327.0,329.44,325.1039,1678200,
2024-08-20,329.93,330.57,328.05,330.37,326.0216,1790100,
2024-08-21,330.84,333.66,330.54,333.6,329.2091,1233900,
2024-08-22,333.89,334.07,329.65,330.57,326.219,1679200,
2024-08-23,331.66,333.76,329.67,333.27,328.8835,1518700,
2024-08-26,333.08,337.21,331.77,336.78,332.3473,1692200,
2024-08-27,335.18,340.99,335.0,340.38,335.8999,2154100,
2024-08-28,340.56,343.6,335.11,337.39,332.9492,1528000,
2024-08-29,340.25,343.87,338.97,340.21,335.7321,1612600,
2024-08-30,341.0,343.45,338.64,341.95,337.4492,2004000,
2024-09-03,341.36,345.54,339.67,341.88,337.3801,2049300,
2024-09-04,340.0,344.91,338.98,343.99,339.4624,1478300,
2024-09-05,344.22,344.45,339.5,340.93,336.4426,1195100,
2024-09-06,340.7,342.44,336.76,339.84,335.367,1613400,
2024-09-09,340.63,342.25,339.09,341.81,337.3111,1569400,
2024-09-10,343.81,348.0,342.22,347.7,343.1235,1655700,
2024-09-11,346.36,350.72,342.24,350.31,345.6992,2121700,
2024-09-12,350.48,352.42,345.2,349.89,345.2847,2182100,
2024-09-13,351.1,351.43,348.79,349.58,344.9788,1812000,
2024-09-16,350.84,354.98,349.63,354.12,349.459,2536400,
2024-09-17,355.1,355.28,336.31,337.04,332.6038,4528800,
2024-09-18,335.0,339.0,332.96,336.18,331.7552,2150800,
2024-09-19,340.0,340.38,332.23,335.24,330.8275,2645700,
2024-09-20,332.32,336.35,331.87,336.22,331.7946,5231000,
2024-09-23,337.38,339.44,334.05,339.21,334.7453,1998500,
2024-09-24,337.94,340.62,335.28,339.62,335.1499,2842900,
2024-09-25,335.14,339.75,334.16,337.05,332.6137,3552700,
2024-09-26,355.01,363.99,349.7,355.81,351.1268,4454800,
2024-09-27,356.33,358.34,349.3,349.7,345.0972,2575200,
2024-09-30,348.5,354.06,347.72,353.48,348.8275,2424900,
2024-10-01,354.99,354.99,349.9,351.98,347.3472,1827300,
2024-10-02,352.71,357.19,351.34,356.29,351.6005,2421300,
2024-10-03,359.55,364.45,359.33,361.24,356.4853,3646300,
2024-10-04,364.2,367.79,359.82,362.24,357.4722,2131400,
2024-10-07,360.0,362.0,355.85,356.8,352.1038,1536800,
2024-10-08,359.53,360.65,357.52,360.38,355.6366,2348300,
2024-10-09,360.98,366.46,360.77,365.08,360.2748,2046400,
2024-10-10,363.56,364.47,358.91,361.07,357.7679,2088000,
2024-10-11,362.52,363.4,360.06,360.74,357.4409,1436500,
2024-10-14,361.58,365.62,361.16,364.6,361.2656,2256500,
2024-10-15,365.43,371.0,365.43,368.66,365.2885,2955900,
2024-10-16,365.69,372.87,364.88,372.26,368.8556,2110700,
2024-10-17,373.0,375.51,371.78,375.15,371.7192,1906900,
2024-10-18,375.51,377.33,373.65,376.86,373.4135,1893300,
2024-10-21,375.0,377.34,374.21,376.03,372.5911,1785100,
2024-10-22,374.62,374.86,371.13,371.79,368.3899,1740200,
2024-10-23,370.84,372.48,368.23,370.63,367.2405,2211800,
2024-10-24,367.5,373.44,363.75,364.23,360.899,2311800,
2024-10-25,364.0,365.45,359.59,360.8,357.5004,2129300,
2024-10-28,364.0,366.99,360.39,361.32,358.0156,2717700,
2024-10-29,360.91,365.08,359.05,363.04,359.7199,2642900,
2024-10-30,358.0,358.83,345.34,346.57,343.4005,3916800,
2024-10-31,344.63,347.86,342.62,344.82,341.6665,3078200,
2024-11-01,346.94,347.95,344.83,345.67,342.5088,2579800,
2024-11-04,345.26,346.68,341.58,343.9,340.7549,1931300,
2024-11-05,342.79,347.42,342.21,345.49,342.3304,1553900,
2024-11-06,355.9,357.23,353.0,356.13,352.8731,3009700,
2024-11-07,358.0,362.0,356.29,360.71,357.4112,2250500,
2024-11-08,360.77,362.76,355.12,355.53,352.2786,2289500,
2024-11-11,355.0,360.64,354.1,357.3,354.0324,2985200,
2024-11-12,357.64,362.13,356.95,360.61,357.3121,3233600,
2024-11-13,359.54,370.64,359.04,370.22,366.8342,3353900,
2024-11-14,371.38,372.0,361.03,362.07,358.7588,3503000,
2024-11-15,360.28,360.31,348.85,353.57,350.3365,3614700,
2024-11-18,353.57,355.5,351.82,352.79,349.5636,1759900,
2024-11-19,351.25,353.97,349.99,353.95,350.713,2447000,
2024-11-20,353.71,357.33,351.65,357.07,353.8045,1792700,
2024-11-21,359.52,363.5,358.31,361.05,357.7481,2240100,
2024-11-22,358.24,364.64,357.28,358.66,355.38,2211100,
2024-11-25,360.0,364.15,358.5,361.29,357.9859,3054800,
2024-11-26,361.99,364.53,360.62,363.18,359.8586,2106100,
2024-11-27,364.08,365.67,360.88,362.16,358.8479,1657000,
2024-11-29,360.15,365.0,360.0,362.37,359.056,1311300,
2024-12-02,362.77,363.36,356.96,361.38,358.0751,2445500,
2024-12-03,348.8,354.34,346.62,352.54,349.3159,3044700,
2024-12-04,353.67,362.11,353.11,360.03,356.7374,2074000,
2024-12-05,356.07,358.9,354.89,358.13,354.8548,1821300,
2024-12-06,365.3,371.88,361.55,362.7,359.383,2332100,
2024-12-09,360.45,366.0,358.1,359.5,356.2123,2185000,
2024-12-10,358.52,366.35,357.09,362.9,359.5812,2157800,
2024-12-11,363.85,366.59,363.43,363.84,360.5126,1541300,
2024-12-12,361.31,362.0,355.4,360.18,356.8861,1834200,
2024-12-13,359.58,360.76,356.25,358.68,355.3998,1808700,
2024-12-16,359.55,361.02,356.45,357.06,353.7946,2306300,
2024-12-17,357.36,358.48,353.02,357.3,354.0324,2479100,
2024-12-18,357.3,359.4,347.12,347.61,344.431,3232900,
2024-12-19,365.0,376.91,363.19,372.16,368.7565,6075500,
2024-12-20,370.7,372.07,362.0,366.37,363.0194,7013100,
2024-12-23,360.58,362.96,355.73,358.77,355.4889,3549300,
2024-12-24,359.95,361.95,358.54,361.63,358.3228,1075400,
2024-12-26,360.35,361.95,359.07,360.43,357.1338,910500,
2024-12-27,358.78,360.43,354.0,356.18,352.9226,1195700,
2024-12-30,352.61,354.63,349.23,352.49,349.2664,1490100,
2024-12-31,354.98,355.08,350.43,351.79,348.5728,1748600,
2025-01-02,353.1,354.81,346.11,348.82,345.6299,2253600,
2025-01-03,350.0,354.82,349.09,353.85,350.6139,2029700,
2025-01-06,352.81,354.49,349.65,351.33,348.117,2356300,
2025-01-07,355.35,363.22,353.81,356.39,353.1307,4663100,
2025-01-08,361.0,363.6,355.35,357.73,354.4585,2216900,
2025-01-10,355.03,358.0,348.74,349.79,346.5911,2830000,
2025-01-13,345.13,350.91,344.37,349.14,345.947,2711200,
2025-01-14,351.21,352.52,345.63,348.99,345.7984,1825400,
2025-01-15,352.35,355.2,349.06,349.73,346.5316,2624000,
2025-01-16,349.11,353.25,347.0,350.56,348.8302,2025800,
2025-01-17,354.92,357.0,351.91,352.59,350.8502,4064800,
2025-01-21,349.25,356.86,348.0,356.42,354.6613,3098600,
2025-01-22,358.24,360.17,354.84,359.11,357.338,3155800,
2025-01-23,358.09,363.32,357.65,363.26,361.4676,2111100,
2025-01-24,362.14,364.0,360.15,362.41,360.6218,1827800,
2025-01-27,359.32,373.85,358.93,373.15,371.3088,3855600,
2025-01-28,372.0,382.02,370.75,378.39,376.5229,4052700,
2025-01-29,379.87,381.9,373.18,374.42,372.5725,2345600,
2025-01-30,378.0,385.91,376.72,380.75,378.8713,2218600,
2025-01-31,380.75,387.0,379.64,384.95,383.0505,3106600,
2025-02-03,381.14,386.66,378.54,385.21,383.3093,2792900,
2025-02-04,381.51,392.45,380.55,391.62,389.6876,3166600,
2025-02-05,390.82,398.35,390.42,398.25,396.2849,3463400,
2025-02-06,395.2,397.88,385.92,387.34,385.4287,2828000,
2025-02-07,389.0,390.53,385.36,385.98,384.0755,2437400,
2025-02-10,388.24,390.0,385.19,386.89,384.981,1771300,
2025-02-11,385.0,390.35,383.89,390.01,388.0856,2121000,
2025-02-12,386.05,391.51,386.0,388.83,386.9114,2251000,
2025-02-13,388.61,390.91,384.73,389.53,387.6079,3387300,
2025-02-14,390.0,391.0,387.43,388.0,386.0855,2024700,
2025-02-18,384.63,390.49,381.49,387.56,385.6477,3701100,
2025-02-19,385.99,392.02,384.44,390.22,388.2945,1438000,
2025-02-20,387.87,390.0,384.25,384.84,382.9411,2252400,
2025-02-21,380.0,382.77,363.93,364.26,362.4626,3751700,
2025-02-24,364.41,366.93,361.06,363.91,362.1144,2755800,
2025-02-25,361.08,365.58,359.5,362.95,361.1591,1947600,
2025-02-26,362.7,363.01,356.86,358.35,356.5818,2267500,
2025-02-27,358.05,361.62,355.37,356.87,355.1091,2735400,
2025-02-28,357.15,359.14,342.41,348.5,346.7804,5768000,
2025-03-03,349.42,351.99,343.01,344.99,343.2877,3011100,
2025-03-04,342.18,349.24,342.0,345.78,344.0738,3156300,
2025-03-05,345.22,348.8,343.46,348.26,346.5416,2578500,
2025-03-06,344.52,347.1,339.82,341.84,340.1533,3467600,
2025-03-07,339.0,342.89,335.91,342.18,340.4916,4459900,
2025-03-10,338.89,339.9,332.53,335.3,333.6455,3454700,
2025-03-11,333.08,334.43,325.55,327.79,326.1726,3390000,
2025-03-12,328.5,330.0,322.89,324.33,322.7297,3086200,
2025-03-13,323.69,323.69,314.61,317.07,315.5055,3667400,
2025-03-14,316.41,318.9,314.29,318.82,317.2468,4086000,
2025-03-17,320.0,326.73,319.6,325.71,324.1028,3518100,
2025-03-18,323.64,325.05,319.49,324.07,322.4709,2811300,
2025-03-19,325.19,326.73,321.07,324.47,322.869,4314100,
2025-03-20,296.15,306.85,291.51,300.91,299.4252,10699500,
2025-03-21,298.05,305.6,295.58,305.32,303.8135,11735300,
2025-03-24,308.1,310.46,305.18,307.18,305.6643,3793200,
2025-03-25,307.55,312.47,305.42,308.9,307.3758,3890400,
2025-03-26,309.03,312.75,309.02,311.16,309.6246,3669700,
2025-03-27,309.22,313.0,307.48,308.53,307.0076,2871000,
2025-03-28,308.38,310.07,303.84,304.33,302.8283,2377500,
2025-03-31,302.45,313.11,300.4,312.04,310.5003,5511900,
2025-04-01,311.6,316.02,310.98,313.58,312.0327,3503900,
2025-04-02,309.75,318.0,309.75,316.33,314.7691,4123000,
2025-04-03,308.0,311.79,300.97,301.46,299.9725,3614800,
2025-04-04,296.8,299.05,284.6,285.06,283.6534,4659000,
2025-04-07,278.94,293.04,275.01,284.72,283.3151,6333600,
2025-04-08,290.29,293.03,276.68,281.39,280.0015,4730400,
2025-04-09,280.0,300.45,278.92,299.94,298.46,6702200,
2025-04-10,292.47,296.1,278.34,285.22,285.22,4578600,
2025-04-11,282.58,286.3,276.73,284.34,284.34,5019500,
2025-04-14,289.92,293.26,286.64,289.79,289.79,3299300,
2025-04-15,288.91,292.08,287.34,288.66,288.66,3273200,
2025-04-16,289.45,292.5,283.74,285.24,285.24,3183900,
2025-04-17,285.52,286.67,281.77,282.35,282.35,2320300,
2025-04-21,282.34,282.34,275.98,279.23,279.23,2835500,
2025-04-22,281.4,285.1,280.15,283.96,283.96,2499500,
2025-04-23,294.65,296.94,286.97,288.16,288.16,2763100,
2025-04-24,285.0,291.76,284.74,291.41,291.41,3271400,
2025-04-25,291.52,294.01,289.02,293.39,293.39,2919200,
2025-04-28,294.52,296.06,289.89,293.25,293.25,1865200,
2025-04-29,295.62,299.04,294.8,298.47,298.47,3251900,
2025-04-30,295.27,299.55,291.71,299.15,299.15,2834700,
2025-05-01,300.81,304.76,298.5,300.53,300.53,2848600,
2025-05-02,305.0,306.34,303.87,305.33,305.33,1810000,
2025-05-05,303.43,309.41,303.41,307.71,307.71,3548600,
2025-05-06,303.86,305.95,303.2,303.8,303.8,2719400,
2025-05-07,304.8,308.09,303.47,306.09,306.09,2647700,
2025-05-08,309.0,313.25,308.0,308.88,308.88,2861600,
2025-05-09,310.03,311.59,306.7,307.9,307.9,1844400,
2025-05-12,316.47,322.47,315.36,322.09,322.09,3271300,
2025-05-13,321.92,325.71,321.56,322.53,322.53,2775500,
2025-05-14,321.54,322.1,317.9,320.41,320.41,2417100,
2025-05-15,320.22,324.0,319.76,323.21,323.21,3050400,
2025-05-16,317.42,318.06,309.73,317.69,317.69,3968000,
2025-05-19,315.79,320.89,315.07,319.39,319.39,2247300,
2025-05-20,318.46,320.33,317.39,320.18,320.18,2930500,
2025-05-21,317.04,322.86,316.42,317.72,317.72,2788000,
2025-05-22,317.51,319.19,316.04,316.45,316.45,2996600,
2025-05-23,311.11,311.73,307.87,309.58,309.58,2946700,Data is limited by one year as you have free subscription
