date,open,high,low,close,adjusted_close,volume,warning
2024-10-09,415.86,420.38,414.3,417.46,415.0304,14974300,
2024-10-10,415.23,417.35,413.15,415.84,413.4199,13848400,
2024-10-11,416.14,417.13,413.25,416.32,413.8971,14144900,
2024-10-14,417.77,424.04,417.52,419.14,416.7006,16653100,
2024-10-15,422.18,422.48,415.26,418.74,416.303,18900200,
2024-10-16,415.17,416.36,410.48,416.12,413.6982,15508900,
2024-10-17,422.36,422.5,415.59,416.72,414.2947,14820000,
2024-10-18,417.14,419.65,416.26,418.16,415.7263,17145300,
2024-10-21,416.12,418.96,413.75,418.78,416.3427,14206100,
2024-10-22,418.49,430.58,418.04,427.51,425.0219,25482200,
2024-10-23,430.86,431.08,422.53,424.6,422.1289,19654400,
2024-10-24,425.33,425.98,422.4,424.73,422.2581,13581600,
2024-10-25,426.76,432.52,426.57,428.15,425.6582,16899100,
2024-10-28,431.66,431.94,426.3,426.59,424.1073,14882400,
2024-10-29,428.0,433.17,425.8,431.95,429.4361,17644100,
2024-10-30,437.44,438.5,432.1,432.53,430.0127,29749100,
2024-10-31,415.36,416.16,406.3,406.35,403.9851,53971000,
2024-11-01,409.01,415.5,407.5,410.37,407.9817,24230400,
2024-11-04,409.8,410.42,405.57,408.46,406.0828,19672300,
2024-11-05,408.37,414.9,408.08,411.46,409.0653,17626000,
2024-11-06,412.42,420.45,410.52,420.18,417.7346,26681800,
2024-11-07,421.28,426.85,419.88,425.43,422.954,19901800,
2024-11-08,425.32,426.5,421.78,422.54,420.0809,16891400,
2024-11-11,422.52,424.81,416.0,418.01,415.5772,24503300,
2024-11-12,418.25,424.44,417.2,423.03,420.568,19401200,
2024-11-13,421.64,429.33,418.21,425.2,422.7254,21502200,
2024-11-14,425.0,428.17,420.0,426.89,424.4055,30246900,
2024-11-15,419.82,422.8,413.64,415.0,412.5847,28247600,
2024-11-18,414.87,418.4,412.1,415.76,413.3403,24742000,
2024-11-19,413.11,417.94,411.55,417.79,415.3585,18133500,
2024-11-20,416.87,417.29,410.58,415.49,413.0719,19191700,
2024-11-21,419.5,419.78,410.29,412.87,411.2887,20780200,
2024-11-22,411.37,417.4,411.06,417.0,415.4029,24814600,
2024-11-25,418.38,421.08,414.85,418.79,417.1861,27691100,
2024-11-26,419.59,429.04,418.85,427.99,426.3508,23458900,
2024-11-27,425.11,427.23,422.02,422.99,421.37,18332400,
2024-11-29,420.09,424.88,417.8,423.46,421.8382,16271900,
2024-12-02,421.57,433.0,421.31,430.98,429.3294,20207200,
2024-12-03,429.84,432.47,427.74,431.2,429.5485,18302000,
2024-12-04,433.03,439.67,432.63,437.42,435.7447,26009400,
2024-12-05,437.92,444.66,436.17,442.62,440.9248,21697800,
2024-12-06,442.3,446.1,441.77,443.57,441.8712,18821000,
2024-12-09,442.6,448.33,440.5,446.02,444.3118,19144400,
2024-12-10,444.39,449.62,441.6,443.33,441.6321,18469500,
2024-12-11,444.05,450.35,444.05,448.99,447.2704,19200200,
2024-12-12,449.11,456.16,449.11,449.56,447.8382,20834800,
2024-12-13,448.44,451.43,445.58,447.27,445.557,20177800,
2024-12-16,447.27,452.18,445.28,451.59,449.8604,23598800,
2024-12-17,451.01,455.29,449.57,454.46,452.7195,22733500,
2024-12-18,451.32,452.65,437.02,437.39,435.7148,24444500,
2024-12-19,441.62,443.18,436.32,437.03,435.3562,22963700,
2024-12-20,433.11,443.74,428.63,436.6,434.9279,64263700,
2024-12-23,436.74,437.65,432.83,435.25,433.583,19152500,
2024-12-24,434.65,439.6,434.19,439.33,437.6474,7164500,
2024-12-26,439.08,440.94,436.63,438.11,436.4321,8194200,
2024-12-27,434.6,435.22,426.35,430.53,428.8811,18117700,
2024-12-30,426.06,427.55,421.9,424.83,423.2029,13158700,
2024-12-31,426.1,426.73,420.66,421.5,419.8857,13246500,
2025-01-02,425.53,426.07,414.85,418.58,416.9769,16896500,
2025-01-03,421.08,424.03,419.54,423.35,421.7286,16662900,
2025-01-06,428.0,434.32,425.48,427.85,426.2114,20573600,
2025-01-07,429.0,430.65,420.8,422.37,420.7524,18139100,
2025-01-08,423.46,426.97,421.54,424.56,422.934,15054600,
2025-01-10,424.63,424.71,415.02,418.95,417.3455,20201100,
2025-01-13,415.24,418.5,412.29,417.19,415.5922,17604800,
2025-01-14,417.81,419.74,410.72,415.67,414.078,16935900,
2025-01-15,419.13,428.15,418.27,426.31,424.6773,19637800,
2025-01-16,428.7,429.49,424.39,424.58,422.9539,15300000,
2025-01-17,434.09,434.48,428.17,429.03,427.3869,26197500,
2025-01-21,430.2,430.9,425.6,428.5,426.8589,26085700,
2025-01-22,437.56,447.27,436.0,446.2,444.4911,27803800,
2025-01-23,442.0,446.75,441.5,446.71,444.9991,18389300,
2025-01-24,445.16,446.65,441.4,444.06,442.3593,15549500,
2025-01-27,424.01,435.2,423.5,434.56,432.8957,35647800,
2025-01-28,434.6,448.38,431.38,447.2,445.4873,23491700,
2025-01-29,446.69,446.88,440.4,442.33,440.6359,23581400,
2025-01-30,418.77,422.86,413.16,414.99,413.4006,54586300,
2025-01-31,418.98,420.69,414.91,415.06,413.4704,34223400,
2025-02-03,411.6,415.41,408.66,410.92,409.3462,25679100,
2025-02-04,412.69,413.92,409.74,412.37,410.7907,20532100,
2025-02-05,412.35,413.83,410.4,413.29,411.7071,16316700,
2025-02-06,414.0,418.2,414.0,415.82,414.2274,16309800,
2025-02-07,416.48,418.65,408.1,409.75,408.1807,22886800,
2025-02-10,413.71,415.46,410.92,412.22,410.6412,20817900,
2025-02-11,409.64,412.49,409.3,411.44,409.8642,18140600,
2025-02-12,407.21,410.75,404.37,409.04,407.4734,19121700,
2025-02-13,407.0,411.0,406.36,410.54,408.9677,23891700,
2025-02-14,407.79,408.91,405.88,408.43,406.8657,22758500,
2025-02-18,408.0,410.6,406.5,409.64,408.0711,21423100,
2025-02-19,407.88,415.49,407.65,414.77,413.1815,24114200,
2025-02-20,415.29,419.31,412.54,416.13,415.3675,23508700,
2025-02-21,417.34,418.05,407.89,408.21,407.462,27524800,
2025-02-24,408.51,409.37,399.32,404.0,403.2597,26443700,
2025-02-25,401.1,401.92,396.7,397.9,397.1709,29387400,
2025-02-26,398.01,403.6,394.25,399.73,398.9975,19619000,
2025-02-27,401.27,405.74,392.17,392.53,391.8107,21127400,
2025-02-28,392.66,397.63,386.57,396.99,396.2625,32845700,
2025-03-03,398.82,398.82,386.16,388.49,387.7781,23007700,
2025-03-04,383.4,392.58,381.0,388.61,387.8979,29342900,
2025-03-05,389.34,401.67,388.81,401.02,400.2851,23433100,
2025-03-06,394.28,402.15,392.68,396.89,396.1627,23304600,
2025-03-07,392.32,394.8,385.54,393.31,392.5893,22034100,
2025-03-10,385.84,386.4,377.22,380.16,379.4634,32840100,
2025-03-11,379.0,386.0,376.91,380.45,379.7528,30380200,
2025-03-12,382.95,385.22,378.95,383.27,382.5677,24253600,
2025-03-13,383.16,385.32,377.45,378.77,378.0759,20473000,
2025-03-14,379.78,390.23,379.51,388.56,387.848,19952800,
2025-03-17,386.7,392.71,385.57,388.7,387.9877,22474300,
2025-03-18,387.07,387.37,381.1,383.52,382.8172,19486900,
2025-03-19,385.53,389.68,384.0,387.82,387.1093,19185500,
2025-03-20,385.74,391.79,383.28,386.84,386.1311,18470500,
2025-03-21,383.22,391.74,382.8,391.26,390.543,39675900,
2025-03-24,395.4,395.4,389.81,393.08,392.3597,21004500,
2025-03-25,393.92,396.36,392.64,395.16,394.4359,15775000,
2025-03-26,395.0,395.31,388.57,389.97,389.2554,16108400,
2025-03-27,390.13,392.24,387.4,390.58,389.8643,13766800,
2025-03-28,388.08,389.13,376.93,378.8,378.1059,21632000,
2025-03-31,372.54,377.07,367.24,375.39,374.7021,35184700,
2025-04-01,374.65,382.85,373.23,382.19,381.4896,19689500,
2025-04-02,377.97,385.08,376.62,382.14,381.4397,16092600,
2025-04-03,374.79,377.48,369.35,373.11,372.4263,30198000,
2025-04-04,364.13,374.59,359.48,359.84,359.1806,49209900,
2025-04-07,350.88,371.0,344.79,357.86,357.2042,50425000,
2025-04-08,368.26,373.65,350.25,354.56,353.9103,35868900,
2025-04-09,353.54,393.23,353.1,390.49,389.7744,50199700,
2025-04-10,382.06,383.9,367.8,381.35,380.6512,38024400,
2025-04-11,380.64,390.05,378.89,388.45,387.7382,23839200,
2025-04-14,393.22,394.65,384.21,387.81,387.0993,19251200,
2025-04-15,388.51,391.89,384.16,385.73,385.0232,17199900,
2025-04-16,380.67,381.61,368.0,371.61,370.929,21967800,
2025-04-17,373.75,374.32,366.89,367.78,367.1061,20943700,
2025-04-21,362.82,364.48,355.67,359.12,358.4619,20807300,
2025-04-22,363.38,367.77,359.86,366.82,366.1478,19485000,
2025-04-23,376.06,380.39,373.02,374.39,373.7039,20545500,
2025-04-24,375.7,388.45,375.19,387.3,386.5903,22232300,
2025-04-25,387.0,392.16,384.6,391.85,391.1319,18973200,
2025-04-28,391.96,392.74,386.64,391.16,390.4432,16579400,
2025-04-29,391.3,395.1,390.38,394.04,393.3179,14974000,
2025-04-30,390.3,396.66,384.44,395.26,394.5357,36461100,
2025-05-01,431.11,436.99,424.9,425.4,424.6205,58938100,
2025-05-02,431.74,439.44,429.99,435.28,434.4824,30757400,
2025-05-05,432.87,439.5,432.11,436.17,435.3707,20136100,
2025-05-06,432.2,437.73,431.17,433.31,432.516,15104200,
2025-05-07,433.84,438.12,431.11,433.35,432.5559,23295300,
2025-05-08,437.93,443.67,435.66,438.17,437.3671,23491300,
2025-05-09,440.0,440.74,435.88,438.73,437.926,15324200,
2025-05-12,445.94,449.37,439.78,449.26,448.4367,22821900,
2025-05-13,447.78,450.67,445.36,449.14,448.317,23618800,
2025-05-14,448.14,453.9,448.14,452.94,452.11,19902800,
2025-05-15,450.77,456.19,450.43,453.13,453.13,21992300,
2025-05-16,452.05,454.36,448.73,454.27,454.27,23849800,
2025-05-19,450.88,459.59,450.8,458.87,458.87,21336500,
2025-05-20,455.59,458.34,454.32,458.17,458.17,15441800,
2025-05-21,454.57,457.78,451.81,452.57,452.57,19216900,
2025-05-22,454.95,460.25,453.9,454.86,454.86,18025600,
2025-05-23,449.98,453.69,448.91,450.18,450.18,16876000,Data is limited by one year as you have free subscription
