date,open,high,low,close,adjusted_close,volume,warning
2025-02-19,98.35,100.29,98.16,99.57,98.7297,7515100,
2025-02-20,99.75,102.09,99.2,102.0,101.1392,6309200,
2025-02-21,101.05,101.57,97.79,97.94,97.1135,8562200,
2025-02-24,98.06,99.35,97.89,98.82,97.9861,6277700,
2025-02-25,99.28,99.76,96.88,97.08,96.2608,5822000,
2025-02-26,97.3,97.4,95.23,96.13,95.3188,6292400,
2025-02-27,97.2,98.99,96.31,97.37,96.5483,6306300,
2025-02-28,97.13,99.19,96.09,99.15,98.3133,9002600,
2025-03-03,99.75,99.76,91.56,92.63,91.8483,12640200,
2025-03-04,91.06,92.11,88.47,90.64,89.8751,14000500,
2025-03-05,88.83,89.4,86.81,88.88,88.13,12081100,
2025-03-06,88.8,89.64,87.92,88.6,87.8523,8679000,
2025-03-07,89.39,91.07,89.39,90.63,89.8652,8603700,
2025-03-10,91.45,94.03,90.65,92.9,92.116,12086700,
2025-03-11,92.9,96.14,92.9,95.41,94.6049,14544100,
2025-03-12,95.18,97.79,95.01,97.75,96.9251,10147300,
2025-03-13,97.0,99.37,96.14,96.19,95.3783,11354700,
2025-03-14,96.94,99.64,96.22,98.95,98.115,7625800,
2025-03-17,99.25,100.52,99.02,99.36,98.5215,8031100,
2025-03-18,100.46,100.93,98.73,100.53,99.6816,7861500,
2025-03-19,100.5,102.66,100.27,101.33,100.4749,8784600,
2025-03-20,101.15,102.63,100.84,102.31,101.4466,11577800,
2025-03-21,102.41,102.96,101.34,101.92,101.0599,55090400,
2025-03-24,102.03,102.93,101.57,102.19,101.3276,6768300,
2025-03-25,102.58,103.35,101.42,102.55,101.6846,6556500,
2025-03-26,103.65,104.87,102.61,103.2,102.3291,7168400,
2025-03-27,102.9,103.84,102.23,102.82,101.9523,4712000,
2025-03-28,102.44,103.26,101.61,102.37,101.5061,3745400,
2025-03-31,102.22,105.46,102.01,105.02,104.1338,7905800,
2025-04-01,104.91,105.71,104.02,105.39,104.5006,6809500,
2025-04-02,104.4,106.2,104.24,106.1,105.2046,6527500,
2025-04-03,100.33,101.44,95.12,95.25,94.4462,13870900,
2025-04-04,92.1,92.65,85.55,86.29,85.5618,15158400,
2025-04-07,84.01,89.42,81.72,85.67,84.947,12870200,
2025-04-08,87.15,88.28,81.27,82.66,81.9624,11509800,
2025-04-09,81.11,92.47,79.88,91.51,90.7378,17841900,
2025-04-10,88.5,88.65,80.8,83.29,82.5871,15621900,
2025-04-11,83.3,86.98,82.46,86.39,85.661,9233400,
2025-04-14,88.6,88.62,85.59,86.45,85.7205,6537200,
2025-04-15,86.6,87.71,85.47,85.72,84.9966,5739600,
2025-04-16,86.38,88.36,86.01,86.36,85.6312,6093300,
2025-04-17,87.81,90.48,87.69,88.98,88.2291,7804400,
2025-04-21,87.26,87.86,86.33,87.55,86.8112,6213500,
2025-04-22,88.89,90.47,87.82,89.76,89.0025,5556800,
2025-04-23,90.78,91.67,89.08,89.93,89.1711,7699600,
2025-04-24,90.75,92.21,90.14,91.8,91.0253,6520300,
2025-04-25,90.65,92.01,90.61,91.72,90.946,4736600,
2025-04-28,91.62,93.34,91.62,92.93,92.1458,4667600,
2025-04-29,91.0,92.61,90.39,91.88,91.1046,4828800,
2025-04-30,90.73,90.75,88.07,89.12,88.3679,8415300,
2025-05-01,88.43,91.38,88.25,90.65,89.885,8027600,
2025-05-02,91.76,92.44,89.7,91.41,90.6386,6895400,
2025-05-05,89.81,89.81,87.55,87.61,86.8707,9275000,
2025-05-06,88.52,89.57,87.58,87.63,86.8905,8902400,
2025-05-07,88.2,88.32,86.88,87.71,86.9698,9200900,
2025-05-08,89.36,92.26,88.69,88.82,88.0705,15884200,
2025-05-09,90.89,91.07,88.3,88.59,87.8424,7569300,
2025-05-12,93.39,94.22,92.09,92.27,91.4914,8799600,
2025-05-13,92.73,95.08,92.29,94.17,93.3753,8293600,
2025-05-14,93.01,93.82,92.37,92.57,91.7888,7605200,
2025-05-15,90.91,93.08,90.73,92.96,92.1755,6696200,
2025-05-16,93.57,93.62,91.51,92.43,91.65,6696200,
2025-05-19,91.75,91.9,90.0,90.41,90.41,7190100,
2025-05-20,90.16,90.43,89.22,89.69,89.69,5313200,
2025-05-21,89.56,89.56,87.04,87.15,87.15,8639100,
2025-05-22,86.38,86.57,84.86,86.13,86.13,6587200,
2025-05-23,85.04,85.72,84.77,85.19,85.19,6786500,Data is limited by one year as you have free subscription
